label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
pth_novci_1comm,,PT2PT,1,1,1,3.3475,3.3475
pth_vciopt_Ncomm,20,PT2PT,1,1,2,3.8466,3.8466
pth_vciopt_Ncomm_nolock,20,PT2PT,1,1,2,6.0952,6.0952
abt_vci_1comm_Nes,20,PT2PT,1,1,1,4.0303,4.0303
abt_vci_Ncomm_Nes,20,PT2PT,1,1,2,5.0842,5.0842
proc,20,PT2PT,1,2,1,8.1955,8.1955
pth_novci_1comm,20,PT2PT,1,2,1,1.2538,1.2538
pth_vciopt_Ncomm,20,PT2PT,1,2,2,3.8139,3.8139
pth_vciopt_Ncomm_nolock,20,PT2PT,1,2,2,6.5569,6.5569
abt_vci_1comm_Nes,20,PT2PT,1,2,1,4.347,4.347
abt_vci_Ncomm_Nes,20,PT2PT,1,2,2,3.684,3.684
proc,20,PT2PT,1,3,1,11.1023,11.1023
pth_novci_1comm,20,PT2PT,1,3,1,0.5101,0.5101
pth_vciopt_Ncomm,20,PT2PT,1,3,2,1.2214,1.2214
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,3,1,1.9973,1.9973
abt_vci_Ncomm_Nes,20,PT2PT,1,3,2,4.9584,4.9584
proc,20,PT2PT,1,4,1,13.9976,13.9976
pth_novci_1comm,20,PT2PT,1,4,1,0.4005,0.4005
pth_vciopt_Ncomm,20,PT2PT,1,4,2,1.7654,1.7654
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,4,1,2.4342,2.4342
abt_vci_Ncomm_Nes,20,PT2PT,1,4,2,4.4406,4.4406
proc,20,PT2PT,1,5,1,16.9327,16.9327
pth_novci_1comm,20,PT2PT,1,5,1,0.3647,0.3647
pth_vciopt_Ncomm,20,PT2PT,1,5,2,0.9871,0.9871
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,5,1,2.0816,2.0816
abt_vci_Ncomm_Nes,20,PT2PT,1,5,2,4.1217,4.1217
proc,20,PT2PT,1,6,1,17.5353,17.5353
pth_novci_1comm,20,PT2PT,1,6,1,0.3478,0.3478
pth_vciopt_Ncomm,20,PT2PT,1,6,2,1.1132,1.1132
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,6,1,1.7707,1.7707
abt_vci_Ncomm_Nes,20,PT2PT,1,6,2,4.1885,4.1885
proc,20,PT2PT,1,7,1,23.913,23.913
pth_novci_1comm,20,PT2PT,1,7,1,0.3025,0.3025
pth_vciopt_Ncomm,20,PT2PT,1,7,2,1.1229,1.1229
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,7,1,2.822,2.822
abt_vci_Ncomm_Nes,20,PT2PT,1,7,2,3.9053,3.9053
proc,20,PT2PT,1,8,1,30.6083,30.6083
pth_novci_1comm,20,PT2PT,1,8,1,0.3104,0.3104
pth_vciopt_Ncomm,20,PT2PT,1,8,2,0.9773,0.9773
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,8,1,2.6141,2.6141
abt_vci_Ncomm_Nes,20,PT2PT,1,8,2,3.2444,3.2444
proc,20,PT2PT,1,9,1,32.9338,32.9338
pth_novci_1comm,20,PT2PT,1,9,1,0.2936,0.2936
pth_vciopt_Ncomm,20,PT2PT,1,9,2,0.7301,0.7301
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,9,1,2.6425,2.6425
abt_vci_Ncomm_Nes,20,PT2PT,1,9,2,4.4749,4.4749
proc,20,PT2PT,1,10,1,36.7793,36.7793
pth_novci_1comm,20,PT2PT,1,10,1,0.2995,0.2995
pth_vciopt_Ncomm,20,PT2PT,1,10,2,0.8429,0.8429
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,10,1,2.2027,2.2027
abt_vci_Ncomm_Nes,20,PT2PT,1,10,2,4.4007,4.4007
proc,20,PT2PT,1,11,1,33.437,33.437
pth_novci_1comm,20,PT2PT,1,11,1,0.2795,0.2795
pth_vciopt_Ncomm,20,PT2PT,1,11,2,0.8628,0.8628
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,11,1,2.3129,2.3129
abt_vci_Ncomm_Nes,20,PT2PT,1,11,2,3.7605,3.7605
proc,20,PT2PT,1,12,1,38.6015,38.6015
pth_novci_1comm,20,PT2PT,1,12,1,0.2866,0.2866
pth_vciopt_Ncomm,20,PT2PT,1,12,2,0.7832,0.7832
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,12,1,2.2605,2.2605
abt_vci_Ncomm_Nes,20,PT2PT,1,12,2,4.6992,4.6992
proc,20,PT2PT,1,13,1,48.4402,48.4402
pth_novci_1comm,20,PT2PT,1,13,1,0.27,0.27
pth_vciopt_Ncomm,20,PT2PT,1,13,2,0.654,0.654
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,13,1,2.467,2.467
abt_vci_Ncomm_Nes,20,PT2PT,1,13,2,4.6487,4.6487
proc,20,PT2PT,1,14,1,54.7445,54.7445
pth_novci_1comm,20,PT2PT,1,14,1,0.2631,0.2631
pth_vciopt_Ncomm,20,PT2PT,1,14,2,0.8046,0.8046
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,14,1,2.393,2.393
abt_vci_Ncomm_Nes,20,PT2PT,1,14,2,4.3424,4.3424
proc,20,PT2PT,1,15,1,50.3753,50.3753
pth_novci_1comm,20,PT2PT,1,15,1,0.2799,0.2799
pth_vciopt_Ncomm,20,PT2PT,1,15,2,0.7039,0.7039
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,15,1,2.3829,2.3829
abt_vci_Ncomm_Nes,20,PT2PT,1,15,2,5.8519,5.8519
proc,20,PT2PT,1,16,1,48.2992,48.2992
pth_novci_1comm,20,PT2PT,1,16,1,0.314,0.314
pth_vciopt_Ncomm,20,PT2PT,1,16,2,0.7154,0.7154
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,1,16,1,2.367,2.367
abt_vci_Ncomm_Nes,20,PT2PT,1,16,2,5.4459,5.4459
proc,20,PT2PT,4,1,1,5.3521,21.4085
pth_novci_1comm,20,PT2PT,4,1,1,2.7107,10.8429
pth_vciopt_Ncomm,20,PT2PT,4,1,2,4.1886,16.7546
pth_vciopt_Ncomm_nolock,20,PT2PT,4,1,2,6.763,27.0519
abt_vci_1comm_Nes,20,PT2PT,4,1,1,5.1683,20.6734
abt_vci_Ncomm_Nes,20,PT2PT,4,1,2,5.2577,21.031
proc,20,PT2PT,4,2,1,8.3123,33.2492
pth_novci_1comm,20,PT2PT,4,2,1,1.2251,4.9003
pth_vciopt_Ncomm,20,PT2PT,4,2,2,3.3993,13.5974
pth_vciopt_Ncomm_nolock,20,PT2PT,4,2,2,5.5265,22.106
abt_vci_1comm_Nes,20,PT2PT,4,2,1,3.8103,15.2413
abt_vci_Ncomm_Nes,20,PT2PT,4,2,2,5.0344,20.1376
proc,20,PT2PT,4,3,1,12.6114,50.4454
pth_novci_1comm,20,PT2PT,4,3,1,0.53,2.1199
pth_vciopt_Ncomm,20,PT2PT,4,3,2,1.1336,4.5344
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,3,1,1.964,7.8561
abt_vci_Ncomm_Nes,20,PT2PT,4,3,2,6.2109,24.8437
proc,20,PT2PT,4,4,1,21.0111,84.0444
pth_novci_1comm,20,PT2PT,4,4,1,0.4096,1.6382
pth_vciopt_Ncomm,20,PT2PT,4,4,2,1.4532,5.8127
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,4,1,1.7701,7.0805
abt_vci_Ncomm_Nes,20,PT2PT,4,4,2,5.0666,20.2664
proc,20,PT2PT,4,5,1,20.6434,82.5736
pth_novci_1comm,20,PT2PT,4,5,1,0.4263,1.7051
pth_vciopt_Ncomm,20,PT2PT,4,5,2,1.0868,4.347
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,5,1,1.5362,6.1446
abt_vci_Ncomm_Nes,20,PT2PT,4,5,2,2.4239,9.6955
proc,20,PT2PT,4,6,1,22.306,89.224
pth_novci_1comm,20,PT2PT,4,6,1,0.3563,1.425
pth_vciopt_Ncomm,20,PT2PT,4,6,2,1.1879,4.7514
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,6,1,2.2854,9.1414
abt_vci_Ncomm_Nes,20,PT2PT,4,6,2,2.9827,11.9306
proc,20,PT2PT,4,7,1,27.2799,109.1197
pth_novci_1comm,20,PT2PT,4,7,1,0.3054,1.2217
pth_vciopt_Ncomm,20,PT2PT,4,7,2,0.8272,3.3089
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,7,1,1.7838,7.1352
abt_vci_Ncomm_Nes,20,PT2PT,4,7,2,3.3837,13.5349
proc,20,PT2PT,4,8,1,29.8382,119.3528
pth_novci_1comm,20,PT2PT,4,8,1,0.3116,1.2465
pth_vciopt_Ncomm,20,PT2PT,4,8,2,1.0617,4.2467
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,8,1,2.3062,9.2249
abt_vci_Ncomm_Nes,20,PT2PT,4,8,2,3.047,12.188
proc,20,PT2PT,4,9,1,28.8331,115.3324
pth_novci_1comm,20,PT2PT,4,9,1,0.3126,1.2505
pth_vciopt_Ncomm,20,PT2PT,4,9,2,0.9997,3.999
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,9,1,2.7441,10.9765
abt_vci_Ncomm_Nes,20,PT2PT,4,9,2,4.0421,16.1682
proc,20,PT2PT,4,10,1,37.3496,149.3986
pth_novci_1comm,20,PT2PT,4,10,1,0.2732,1.0927
pth_vciopt_Ncomm,20,PT2PT,4,10,2,0.8233,3.2932
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,10,1,2.6783,10.7132
abt_vci_Ncomm_Nes,20,PT2PT,4,10,2,3.7221,14.8882
proc,20,PT2PT,4,11,1,40.7474,162.9898
pth_novci_1comm,20,PT2PT,4,11,1,0.2914,1.1657
pth_vciopt_Ncomm,20,PT2PT,4,11,2,0.7378,2.9511
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,11,1,2.2857,9.1429
abt_vci_Ncomm_Nes,20,PT2PT,4,11,2,6.8747,27.4988
proc,20,PT2PT,4,12,1,44.7074,178.8297
pth_novci_1comm,20,PT2PT,4,12,1,0.2635,1.0538
pth_vciopt_Ncomm,20,PT2PT,4,12,2,1.0268,4.1071
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,12,1,2.2351,8.9404
abt_vci_Ncomm_Nes,20,PT2PT,4,12,2,3.9357,15.743
proc,20,PT2PT,4,13,1,42.164,168.656
pth_novci_1comm,20,PT2PT,4,13,1,0.264,1.0558
pth_vciopt_Ncomm,20,PT2PT,4,13,2,0.9396,3.7586
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,13,1,2.4863,9.945
abt_vci_Ncomm_Nes,20,PT2PT,4,13,2,4.4061,17.6246
proc,20,PT2PT,4,14,1,51.9138,207.6553
pth_novci_1comm,20,PT2PT,4,14,1,0.3156,1.2624
pth_vciopt_Ncomm,20,PT2PT,4,14,2,0.7594,3.0376
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,14,1,2.3971,9.5885
abt_vci_Ncomm_Nes,20,PT2PT,4,14,2,5.0759,20.3037
proc,20,PT2PT,4,15,1,51.6804,206.7215
pth_novci_1comm,20,PT2PT,4,15,1,0.2972,1.1887
pth_vciopt_Ncomm,20,PT2PT,4,15,2,0.6322,2.5288
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,15,1,1.9034,7.6138
abt_vci_Ncomm_Nes,20,PT2PT,4,15,2,4.3473,17.389
proc,20,PT2PT,4,16,1,61.152,244.6081
pth_novci_1comm,20,PT2PT,4,16,1,0.2992,1.1967
pth_vciopt_Ncomm,20,PT2PT,4,16,2,0.7137,2.8549
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,4,16,1,2.5044,10.0176
abt_vci_Ncomm_Nes,20,PT2PT,4,16,2,4.2712,17.085
proc,20,PT2PT,16,1,1,5.0422,80.6749
pth_novci_1comm,20,PT2PT,16,1,1,2.8472,45.5555
pth_vciopt_Ncomm,20,PT2PT,16,1,2,4.4738,71.5812
pth_vciopt_Ncomm_nolock,20,PT2PT,16,1,2,5.9723,95.5569
abt_vci_1comm_Nes,20,PT2PT,16,1,1,5.2741,84.386
abt_vci_Ncomm_Nes,20,PT2PT,16,1,2,5.367,85.872
proc,20,PT2PT,16,2,1,7.8263,125.2205
pth_novci_1comm,20,PT2PT,16,2,1,1.2541,20.0654
pth_vciopt_Ncomm,20,PT2PT,16,2,2,4.5806,73.2894
pth_vciopt_Ncomm_nolock,20,PT2PT,16,2,2,3.0792,49.2679
abt_vci_1comm_Nes,20,PT2PT,16,2,1,4.4264,70.8225
abt_vci_Ncomm_Nes,20,PT2PT,16,2,2,3.5598,56.957
proc,20,PT2PT,16,3,1,10.2154,163.4469
pth_novci_1comm,20,PT2PT,16,3,1,0.5163,8.2604
pth_vciopt_Ncomm,20,PT2PT,16,3,2,1.1973,19.1563
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,3,1,3.5561,56.8982
abt_vci_Ncomm_Nes,20,PT2PT,16,3,2,2.8791,46.0653
proc,20,PT2PT,16,4,1,15.2473,243.9561
pth_novci_1comm,20,PT2PT,16,4,1,0.4625,7.4004
pth_vciopt_Ncomm,20,PT2PT,16,4,2,1.3757,22.0114
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,4,1,1.6297,26.0748
abt_vci_Ncomm_Nes,20,PT2PT,16,4,2,3.6758,58.8129
proc,20,PT2PT,16,5,1,18.768,300.2877
pth_novci_1comm,20,PT2PT,16,5,1,0.3644,5.8304
pth_vciopt_Ncomm,20,PT2PT,16,5,2,1.0208,16.3321
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,5,1,1.7645,28.2312
abt_vci_Ncomm_Nes,20,PT2PT,16,5,2,3.8069,60.9111
proc,20,PT2PT,16,6,1,19.6882,315.0116
pth_novci_1comm,20,PT2PT,16,6,1,0.3329,5.3265
pth_vciopt_Ncomm,20,PT2PT,16,6,2,1.1334,18.1352
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,6,1,1.9119,30.5906
abt_vci_Ncomm_Nes,20,PT2PT,16,6,2,4.0344,64.5503
proc,20,PT2PT,16,7,1,26.1432,418.2915
pth_novci_1comm,20,PT2PT,16,7,1,0.2972,4.7551
pth_vciopt_Ncomm,20,PT2PT,16,7,2,0.975,15.6006
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,7,1,1.8488,29.5805
abt_vci_Ncomm_Nes,20,PT2PT,16,7,2,3.6225,57.9604
proc,20,PT2PT,16,8,1,29.5401,472.6423
pth_novci_1comm,20,PT2PT,16,8,1,0.2842,4.5475
pth_vciopt_Ncomm,20,PT2PT,16,8,2,1.0408,16.6533
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,8,1,1.9749,31.5984
abt_vci_Ncomm_Nes,20,PT2PT,16,8,2,7.4816,119.7061
proc,20,PT2PT,16,9,1,33.3675,533.8797
pth_novci_1comm,20,PT2PT,16,9,1,0.2921,4.6737
pth_vciopt_Ncomm,20,PT2PT,16,9,2,0.7526,12.041
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,9,1,2.2553,36.0842
abt_vci_Ncomm_Nes,20,PT2PT,16,9,2,3.2535,52.0558
proc,20,PT2PT,16,10,1,37.935,606.9608
pth_novci_1comm,20,PT2PT,16,10,1,0.2716,4.3454
pth_vciopt_Ncomm,20,PT2PT,16,10,2,0.8954,14.3257
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,10,1,2.0977,33.5628
abt_vci_Ncomm_Nes,20,PT2PT,16,10,2,3.9035,62.4563
proc,20,PT2PT,16,11,1,36.2886,580.6168
pth_novci_1comm,20,PT2PT,16,11,1,0.2794,4.47
pth_vciopt_Ncomm,20,PT2PT,16,11,2,0.7415,11.8643
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,11,1,2.5053,40.0845
abt_vci_Ncomm_Nes,20,PT2PT,16,11,2,3.9172,62.676
proc,20,PT2PT,16,12,1,43.7225,699.5593
pth_novci_1comm,20,PT2PT,16,12,1,0.2735,4.3756
pth_vciopt_Ncomm,20,PT2PT,16,12,2,0.8167,13.0675
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,12,1,2.1697,34.7153
abt_vci_Ncomm_Nes,20,PT2PT,16,12,2,3.8487,61.5794
proc,20,PT2PT,16,13,1,21.2131,339.4094
pth_novci_1comm,20,PT2PT,16,13,1,0.2543,4.0689
pth_vciopt_Ncomm,20,PT2PT,16,13,2,0.5975,9.5601
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,13,1,2.3475,37.5592
abt_vci_Ncomm_Nes,20,PT2PT,16,13,2,5.4904,87.8456
proc,20,PT2PT,16,14,1,44.1348,706.1562
pth_novci_1comm,20,PT2PT,16,14,1,0.2647,4.2352
pth_vciopt_Ncomm,20,PT2PT,16,14,2,0.6583,10.5331
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,14,1,2.5197,40.3156
abt_vci_Ncomm_Nes,20,PT2PT,16,14,2,4.1172,65.8748
proc,20,PT2PT,16,15,1,48.6978,779.1655
pth_novci_1comm,20,PT2PT,16,15,1,0.3086,4.9374
pth_vciopt_Ncomm,20,PT2PT,16,15,2,0.5935,9.4963
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,15,1,2.0229,32.366
abt_vci_Ncomm_Nes,20,PT2PT,16,15,2,4.6854,74.9669
proc,20,PT2PT,16,16,1,53.5339,856.5426
pth_novci_1comm,20,PT2PT,16,16,1,0.2821,4.5139
pth_vciopt_Ncomm,20,PT2PT,16,16,2,0.6684,10.6938
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,16,16,1,2.5276,40.4411
abt_vci_Ncomm_Nes,20,PT2PT,16,16,2,4.4485,71.1762
proc,20,PT2PT,64,1,1,3.3264,212.8927
pth_novci_1comm,20,PT2PT,64,1,1,3.7545,240.2911
pth_vciopt_Ncomm,20,PT2PT,64,1,2,2.6302,168.3355
pth_vciopt_Ncomm_nolock,20,PT2PT,64,1,2,3.7555,240.3509
abt_vci_1comm_Nes,20,PT2PT,64,1,1,4.1951,268.4852
abt_vci_Ncomm_Nes,20,PT2PT,64,1,2,4.2699,273.2714
proc,20,PT2PT,64,2,1,4.7792,305.8689
pth_novci_1comm,20,PT2PT,64,2,1,1.5585,99.7415
pth_vciopt_Ncomm,20,PT2PT,64,2,2,4.2157,269.8026
pth_vciopt_Ncomm_nolock,20,PT2PT,64,2,2,5.6172,359.5023
abt_vci_1comm_Nes,20,PT2PT,64,2,1,3.4955,223.713
abt_vci_Ncomm_Nes,20,PT2PT,64,2,2,6.9511,444.8695
proc,20,PT2PT,64,3,1,10.0824,645.2733
pth_novci_1comm,20,PT2PT,64,3,1,0.5426,34.727
pth_vciopt_Ncomm,20,PT2PT,64,3,2,1.1025,70.5614
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,3,1,2.0166,129.061
abt_vci_Ncomm_Nes,20,PT2PT,64,3,2,2.2095,141.4062
proc,20,PT2PT,64,4,1,11.1332,712.5263
pth_novci_1comm,20,PT2PT,64,4,1,0.4676,29.9278
pth_vciopt_Ncomm,20,PT2PT,64,4,2,1.4627,93.6153
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,4,1,2.0715,132.5743
abt_vci_Ncomm_Nes,20,PT2PT,64,4,2,3.8141,244.105
proc,20,PT2PT,64,5,1,11.5832,741.3234
pth_novci_1comm,20,PT2PT,64,5,1,0.397,25.4074
pth_vciopt_Ncomm,20,PT2PT,64,5,2,0.9828,62.8997
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,5,1,1.7231,110.2809
abt_vci_Ncomm_Nes,20,PT2PT,64,5,2,2.7425,175.517
proc,20,PT2PT,64,6,1,15.464,989.6955
pth_novci_1comm,20,PT2PT,64,6,1,0.3684,23.5758
pth_vciopt_Ncomm,20,PT2PT,64,6,2,1.1278,72.1786
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,6,1,1.6702,106.8912
abt_vci_Ncomm_Nes,20,PT2PT,64,6,2,2.8477,182.2556
proc,20,PT2PT,64,7,1,16.4169,1050.682
pth_novci_1comm,20,PT2PT,64,7,1,0.3017,19.3114
pth_vciopt_Ncomm,20,PT2PT,64,7,2,0.8534,54.6153
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,7,1,2.4021,153.7316
abt_vci_Ncomm_Nes,20,PT2PT,64,7,2,3.4927,223.5324
proc,20,PT2PT,64,8,1,19.0941,1222.0225
pth_novci_1comm,20,PT2PT,64,8,1,0.2871,18.3775
pth_vciopt_Ncomm,20,PT2PT,64,8,2,0.8945,57.2467
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,8,1,1.6589,106.1697
abt_vci_Ncomm_Nes,20,PT2PT,64,8,2,3.785,242.2379
proc,20,PT2PT,64,9,1,21.6033,1382.6131
pth_novci_1comm,20,PT2PT,64,9,1,0.2734,17.495
pth_vciopt_Ncomm,20,PT2PT,64,9,2,0.7085,45.3436
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,9,1,1.5613,99.9249
abt_vci_Ncomm_Nes,20,PT2PT,64,9,2,3.243,207.5538
proc,20,PT2PT,64,10,1,24.1243,1543.9568
pth_novci_1comm,20,PT2PT,64,10,1,0.2984,19.0997
pth_vciopt_Ncomm,20,PT2PT,64,10,2,0.9698,62.0684
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,10,1,2.0778,132.9824
abt_vci_Ncomm_Nes,20,PT2PT,64,10,2,3.9708,254.129
proc,20,PT2PT,64,11,1,24.5993,1574.3583
pth_novci_1comm,20,PT2PT,64,11,1,0.289,18.4981
pth_vciopt_Ncomm,20,PT2PT,64,11,2,0.7316,46.8223
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,11,1,1.7189,110.0128
abt_vci_Ncomm_Nes,20,PT2PT,64,11,2,4.1478,265.4608
proc,20,PT2PT,64,12,1,26.5034,1696.2188
pth_novci_1comm,20,PT2PT,64,12,1,0.2804,17.9449
pth_vciopt_Ncomm,20,PT2PT,64,12,2,0.688,44.0344
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,12,1,2.5203,161.2971
abt_vci_Ncomm_Nes,20,PT2PT,64,12,2,4.3558,278.7717
proc,20,PT2PT,64,13,1,34.4189,2202.8096
pth_novci_1comm,20,PT2PT,64,13,1,0.2794,17.883
pth_vciopt_Ncomm,20,PT2PT,64,13,2,0.6257,40.0416
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,13,1,2.1342,136.59
abt_vci_Ncomm_Nes,20,PT2PT,64,13,2,4.0773,260.9482
proc,20,PT2PT,64,14,1,33.8934,2169.1795
pth_novci_1comm,20,PT2PT,64,14,1,0.2939,18.8113
pth_vciopt_Ncomm,20,PT2PT,64,14,2,0.6976,44.645
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,14,1,2.0259,129.6588
abt_vci_Ncomm_Nes,20,PT2PT,64,14,2,4.5285,289.8225
proc,20,PT2PT,64,15,1,36.7697,2353.2637
pth_novci_1comm,20,PT2PT,64,15,1,0.2756,17.6384
pth_vciopt_Ncomm,20,PT2PT,64,15,2,0.8392,53.7058
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,15,1,2.252,144.1254
abt_vci_Ncomm_Nes,20,PT2PT,64,15,2,4.5825,293.2775
proc,20,PT2PT,64,16,1,43.1542,2761.8678
pth_novci_1comm,20,PT2PT,64,16,1,0.2611,16.7075
pth_vciopt_Ncomm,20,PT2PT,64,16,2,0.8416,53.8616
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,64,16,1,2.4572,157.264
abt_vci_Ncomm_Nes,20,PT2PT,64,16,2,3.4833,222.9292
proc,20,PT2PT,256,1,1,3.7442,958.5233
pth_novci_1comm,20,PT2PT,256,1,1,2.2072,565.0507
pth_vciopt_Ncomm,20,PT2PT,256,1,2,3.69,944.6481
pth_vciopt_Ncomm_nolock,20,PT2PT,256,1,2,4.5141,1155.6038
abt_vci_1comm_Nes,20,PT2PT,256,1,1,4.0523,1037.3907
abt_vci_Ncomm_Nes,20,PT2PT,256,1,2,2.7278,698.3164
proc,20,PT2PT,256,2,1,4.683,1198.8548
pth_novci_1comm,20,PT2PT,256,2,1,1.1548,295.6239
pth_vciopt_Ncomm,20,PT2PT,256,2,2,3.0921,791.5707
pth_vciopt_Ncomm_nolock,20,PT2PT,256,2,2,5.1603,1321.0323
abt_vci_1comm_Nes,20,PT2PT,256,2,1,2.6488,678.0834
abt_vci_Ncomm_Nes,20,PT2PT,256,2,2,4.1046,1050.7788
proc,20,PT2PT,256,3,1,6.2883,1609.8028
pth_novci_1comm,20,PT2PT,256,3,1,0.488,124.9302
pth_vciopt_Ncomm,20,PT2PT,256,3,2,1.0775,275.838
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,3,1,1.536,393.2185
abt_vci_Ncomm_Nes,20,PT2PT,256,3,2,3.9625,1014.4119
proc,20,PT2PT,256,4,1,7.5308,1927.8768
pth_novci_1comm,20,PT2PT,256,4,1,0.4594,117.6011
pth_vciopt_Ncomm,20,PT2PT,256,4,2,1.3996,358.288
pth_vciopt_Ncomm_nolock,20,,,,,,
abt_vci_1comm_Nes,20,PT2PT,256,4,1,1.8525,474.2447
abt_vci_Ncomm_Nes,20,PT2PT,256,4,2,2.824,722.9431
proc,20,PT2PT,256,5,1,9.9743,2553.4127
pth_novci_1comm,20,PT2PT,256,5,1,0.3775,96.6453
